built_year,officetel_name,security_deposit,monthly_rent,contract_date,lease_term,net_leasable_area,address,legal_code,floor,ward
2013,송파한화오벨리스크,19000,0,20231208,23.02~25.02,23.24,서울특별시 송파구 문정동,1171010800,6,송파구
2017,문정 아이파크,3000,84,20231208,23.02~24.02,25.77,서울특별시 송파구 문정동,1171010800,8,송파구
2013,송파한화오벨리스크,1000,79,20231208,23.02~24.02,24.66,서울특별시 송파구 문정동,1171010800,15,송파구
존재하지 않음,파크하비오,21000,0,20231208,23.03~25.03,25.12,서울특별시 송파구 문정동,1171010800,8,송파구
존재하지 않음,엠스테이트,1000,98,20231208,23.02~24.02,26.15,서울특별시 송파구 문정동,1171010800,16,송파구
2017,문정 아이파크,20000,0,20231208,23.02~25.02,21.57,서울특별시 송파구 문정동,1171010800,14,송파구
존재하지 않음,파크하비오,4000,150,20231208,23.03~25.02,48.96,서울특별시 송파구 문정동,1171010800,5,송파구
존재하지 않음,파크하비오,20000,0,20231208,23.03~25.03,24.58,서울특별시 송파구 문정동,1171010800,11,송파구
2015,송파 아이파크,33000,0,20231209,23.02~25.02,43.11,서울특별시 송파구 문정동,1171010800,3,송파구
2017,힐스테이트에코송파,17300,0,20231209,23.02~24.02,21.06,서울특별시 송파구 문정동,1171010800,9,송파구
2013,송파푸르지오시티,18665,7,20231209,23.01~24.01,24.75,서울특별시 송파구 문정동,1171010800,3,송파구
2013,송파한화오벨리스크,1000,83,20230130,23.03~24.03,29.96,서울특별시 송파구 문정동,1171010800,9,송파구
2017,문정 아이파크,22000,0,20230130,23.03~25.02,25.77,서울특별시 송파구 문정동,1171010800,9,송파구
2013,송파한화오벨리스크,22500,0,20230130,23.02~25.02,29.96,서울특별시 송파구 문정동,1171010800,4,송파구
존재하지 않음,엠스테이트,2000,138,20230130,,35.22,서울특별시 송파구 문정동,1171010800,6,송파구
존재하지 않음,파크하비오,3000,114,20230130,23.03~24.03,48.94,서울특별시 송파구 문정동,1171010800,10,송파구
2017,힐스테이트에코송파,18000,0,20230130,23.02~24.02,21.06,서울특별시 송파구 문정동,1171010800,14,송파구
2018,힐스테이트에코문정,20000,10,20230130,23.02~25.02,20.79,서울특별시 송파구 문정동,1171010800,6,송파구
2013,송파한화오벨리스크,3000,88,20230130,23.02~24.02,26.82,서울특별시 송파구 문정동,1171010800,14,송파구
2013,송파한화오벨리스크,22000,0,20230130,23.02~25.02,29.96,서울특별시 송파구 문정동,1171010800,5,송파구
2013,송파한화오벨리스크,24000,0,20230130,23.02~25.02,29.99,서울특별시 송파구 문정동,1171010800,13,송파구
2013,송파한화오벨리스크,2000,93,20230130,23.03~24.03,29.96,서울특별시 송파구 문정동,1171010800,14,송파구
2013,송파한화오벨리스크,19500,0,20230130,23.02~25.02,23.24,서울특별시 송파구 문정동,1171010800,10,송파구
2017,힐스테이트에코송파,1000,76,20230131,23.02~24.02,21.06,서울특별시 송파구 문정동,1171010800,5,송파구
2013,송파푸르지오시티,1000,95,20230131,23.02~24.02,30,서울특별시 송파구 문정동,1171010800,9,송파구
2017,문정 아이파크,2000,70,20230131,23.01~24.01,25.77,서울특별시 송파구 문정동,1171010800,16,송파구
2013,송파한화오벨리스크,20000,0,20230131,23.02~24.02,26.82,서울특별시 송파구 문정동,1171010800,8,송파구
존재하지 않음,파크하비오,1000,75,20230131,23.02~24.02,24.58,서울특별시 송파구 문정동,1171010800,3,송파구
존재하지 않음,파크하비오,1000,80,20230131,23.02~24.02,24.58,서울특별시 송파구 문정동,1171010800,19,송파구
2017,힐스테이트에코송파,1000,90,20230131,23.02~24.02,21.06,서울특별시 송파구 문정동,1171010800,17,송파구
2013,송파푸르지오시티,500,90,20230131,23.02~24.02,24.75,서울특별시 송파구 문정동,1171010800,5,송파구
2013,송파한화오벨리스크,20500,0,20230131,23.03~25.03,26.82,서울특별시 송파구 문정동,1171010800,5,송파구
2013,송파한화오벨리스크,19950,0,20230131,23.02~24.06,25.88,서울특별시 송파구 문정동,1171010800,15,송파구
2019,엘루이시티,4000,63,20230102,23.01~24.01,17.45,서울특별시 송파구 방이동,1171011100,4,송파구
2019,엘루이시티,1000,40,20230102,23.01~24.01,17.45,서울특별시 송파구 방이동,1171011100,11,송파구
2021,잠실 더클래스원,820,59,20230102,23.02~25.02,24.14,서울특별시 송파구 방이동,1171011100,9,송파구
2021,잠실 더클래스원,820,62,20230102,23.02~25.01,24.14,서울특별시 송파구 방이동,1171011100,13,송파구
2021,사보이시티잠실,35000,0,20230103,23.01~25.01,29.18,서울특별시 송파구 방이동,1171011100,19,송파구
2021,잠실 더클래스원,820,64,20230103,23.01~25.01,24.14,서울특별시 송파구 방이동,1171011100,15,송파구
2017,잠실헤리츠,1000,80,20230103,23.01~24.01,20.97,서울특별시 송파구 방이동,1171011100,14,송파구
2021,사보이시티잠실,2000,130,20230103,23.01~24.01,23.73,서울특별시 송파구 방이동,1171011100,11,송파구
2021,잠실 소프라우스 오피스텔,3000,130,20230103,23.02~25.02,29.72,서울특별시 송파구 방이동,1171011100,14,송파구
2021,잠실 더클래스원,624,48,20230103,23.02~25.02,18.52,서울특별시 송파구 방이동,1171011100,16,송파구
2022,피스티오피스텔,10000,100,20230103,23.01~25.01,25.27,서울특별시 송파구 방이동,1171011100,5,송파구
2021,잠실 더클래스원,624,47,20230103,,18.52,서울특별시 송파구 방이동,1171011100,14,송파구
2021,잠실 더클래스원,820,59,20230103,23.01~25.01,24.14,서울특별시 송파구 방이동,1171011100,10,송파구
2004,잠실리시온,21000,0,20230103,23.03~25.03,35.59,서울특별시 송파구 방이동,1171011100,9,송파구
2018,오르본 인투파크 오피스텔,27500,0,20230104,23.01~25.01,29,서울특별시 송파구 방이동,1171011100,16,송파구
2019,잠실엘퍼스트오피스텔,17088,0,20230104,23.02~25.02,18.07,서울특별시 송파구 방이동,1171011100,5,송파구
2019,잠실 트리움,17000,0,20230104,23.02~25.02,16,서울특별시 송파구 방이동,1171011100,17,송파구
2004,잠실리시온,25500,0,20230104,23.02~25.02,38.64,서울특별시 송파구 방이동,1171011100,4,송파구
2019,잠실파크웨이,1000,77,20230104,23.02~24.02,19.13,서울특별시 송파구 방이동,1171011100,4,송파구
2020,잠실 제니알,26000,0,20230104,23.01~25.01,23.54,서울특별시 송파구 방이동,1171011100,8,송파구
2019,잠실파크웨이,1000,135,20230104,23.01~24.01,39.48,서울특별시 송파구 방이동,1171011100,17,송파구
2018,오르본 인투파크 오피스텔,2000,125,20230104,23.01~25.01,29,서울특별시 송파구 방이동,1171011100,6,송파구
2019,잠실 트리움,3000,86,20230105,23.01~24.01,24.83,서울특별시 송파구 방이동,1171011100,4,송파구
2018,오르본 인투파크 오피스텔,30000,0,20230105,23.01~25.01,29,서울특별시 송파구 방이동,1171011100,15,송파구
2019,잠실 트리움,1000,69,20230105,23.02~24.02,16,서울특별시 송파구 방이동,1171011100,15,송파구
2019,잠실 트리움,1000,69,20230105,,16,서울특별시 송파구 방이동,1171011100,15,송파구
2019,잠실파크웨이,5000,65,20230105,23.01~25.01,19.13,서울특별시 송파구 방이동,1171011100,7,송파구
2019,엘루이시티,23150,0,20230105,23.01~24.01,25.05,서울특별시 송파구 방이동,1171011100,3,송파구
2020,성희파크빌,35000,0,20230105,23.02~25.02,29.44,서울특별시 송파구 방이동,1171011100,8,송파구
2018,오르본 인투파크 오피스텔,26618,0,20230105,23.02~24.02,29,서울특별시 송파구 방이동,1171011100,7,송파구
2018,오르본 인투파크 오피스텔,1000,120,20230105,23.01~24.01,29,서울특별시 송파구 방이동,1171011100,15,송파구
2021,잠실 더클래스원,820,61,20230106,23.02~25.02,24.14,서울특별시 송파구 방이동,1171011100,15,송파구
2017,잠실헤리츠,1000,73,20230106,23.01~24.01,16.43,서울특별시 송파구 방이동,1171011100,10,송파구
2017,잠실헤리츠,2000,70,20230106,23.01~24.01,20.97,서울특별시 송파구 방이동,1171011100,8,송파구
2018,동광팰리스,27500,0,20230107,23.02~25.02,33.58,서울특별시 송파구 방이동,1171011100,7,송파구
2020,잠실 제니알,3500,80,20230107,23.02~24.02,23.57,서울특별시 송파구 방이동,1171011100,5,송파구
2019,잠실 트리움,3000,62,20230107,23.02~24.02,16,서울특별시 송파구 방이동,1171011100,6,송파구
2020,잠실 벨솔레 오피스텔,29000,0,20230107,23.02~25.02,29.33,서울특별시 송파구 방이동,1171011100,7,송파구
2020,잠실 제니알,5000,64,20230107,23.01~25.01,23.54,서울특별시 송파구 방이동,1171011100,7,송파구
2021,사보이시티잠실,27500,0,20230108,23.02~25.02,23.3,서울특별시 송파구 방이동,1171011100,19,송파구
2019,잠실 트리움,28975,0,20230109,23.01~24.01,29.59,서울특별시 송파구 방이동,1171011100,14,송파구
2020,잠실 벨솔레 오피스텔,30500,0,20230109,23.01~24.01,29.69,서울특별시 송파구 방이동,1171011100,6,송파구
2021,잠실 더클래스원,820,61,20230109,23.02~25.02,24.14,서울특별시 송파구 방이동,1171011100,15,송파구
2021,잠실 더클래스원,820,52,20230109,23.02~25.02,24.14,서울특별시 송파구 방이동,1171011100,5,송파구
2021,잠실 더클래스원,820,54,20230109,23.02~25.02,24.14,서울특별시 송파구 방이동,1171011100,6,송파구
2018,오르본 인투파크 오피스텔,27500,0,20230109,23.01~25.01,29.62,서울특별시 송파구 방이동,1171011100,15,송파구
2020,잠실 벨솔레 오피스텔,29400,0,20230109,,29.69,서울특별시 송파구 방이동,1171011100,17,송파구
2020,성희파크빌,31000,0,20230110,23.01~25.01,29.44,서울특별시 송파구 방이동,1171011100,8,송파구
2020,한 스위트 올림픽파크,17325,0,20230110,,15.98,서울특별시 송파구 방이동,1171011100,12,송파구
2021,잠실 소프라우스 오피스텔,1000,70,20230110,23.01~24.01,18.05,서울특별시 송파구 방이동,1171011100,9,송파구
2020,성희파크빌,32000,0,20230110,23.01~24.01,29.44,서울특별시 송파구 방이동,1171011100,5,송파구
2018,동광팰리스,26000,0,20230110,23.01~25.01,32.7,서울특별시 송파구 방이동,1171011100,8,송파구
2004,올림픽파크뷰,19000,0,20230110,,26.43,서울특별시 송파구 방이동,1171011100,11,송파구
2018,아주리센 센트럴파크,1000,79,20230110,23.02~24.02,21.78,서울특별시 송파구 방이동,1171011100,5,송파구
2019,엘루이시티,2000,88,20231101,,24.27,서울특별시 송파구 방이동,1171011100,5,송파구
2021,사보이시티잠실,2000,110,20231101,23.01~24.01,23.73,서울특별시 송파구 방이동,1171011100,7,송파구
2021,잠실 더클래스원,820,64,20231101,23.01~25.01,24.14,서울특별시 송파구 방이동,1171011100,17,송파구
2019,엘루이시티,1000,75,20231101,23.01~24.01,17.45,서울특별시 송파구 방이동,1171011100,14,송파구
2019,엘루이시티,1000,63,20231101,23.01~24.01,17.45,서울특별시 송파구 방이동,1171011100,11,송파구
2017,잠실헤리츠,1000,80,20231101,23.02~24.02,20.97,서울특별시 송파구 방이동,1171011100,3,송파구
2018,아주리센 센트럴파크,9000,35,20231101,23.01~24.01,15.67,서울특별시 송파구 방이동,1171011100,3,송파구
2019,엘루이시티,1000,89,20231101,23.02~24.01,23.8,서울특별시 송파구 방이동,1171011100,12,송파구
존재하지 않음,대명벨리온,23000,0,20231101,23.01~25.01,27.2,서울특별시 송파구 방이동,1171011100,7,송파구
2017,잠실헤리츠,10000,29,20231101,23.02~25.02,16.43,서울특별시 송파구 방이동,1171011100,3,송파구
2021,잠실 더클래스원,820,59,20231101,23.01~25.01,24.14,서울특별시 송파구 방이동,1171011100,13,송파구
2019,잠실엘퍼스트오피스텔,19000,0,20231101,,18.07,서울특별시 송파구 방이동,1171011100,8,송파구
2017,잠실헤리츠,16500,0,20231101,23.02~25.02,16.43,서울특별시 송파구 방이동,1171011100,15,송파구
2019,잠실엘퍼스트오피스텔,19000,0,20231101,,18.07,서울특별시 송파구 방이동,1171011100,11,송파구
2019,잠실 트리움,15000,65,20231102,23.02~24.02,29.59,서울특별시 송파구 방이동,1171011100,16,송파구
2021,사보이시티잠실,1000,105,20231102,,23.73,서울특별시 송파구 방이동,1171011100,10,송파구
2019,잠실 트리움,26000,0,20231102,23.03~25.03,29.59,서울특별시 송파구 방이동,1171011100,13,송파구
2007,엘엠오피스텔,3000,38,20231102,,17.83,서울특별시 송파구 방이동,1171011100,8,송파구
2019,엘루이시티,1000,72,20231102,23.01~24.01,17.45,서울특별시 송파구 방이동,1171011100,3,송파구
2020,성희파크빌,19000,0,20231102,23.02~25.02,19.78,서울특별시 송파구 방이동,1171011100,5,송파구
2019,엘루이시티,2000,73,20231102,23.02~24.02,17.45,서울특별시 송파구 방이동,1171011100,10,송파구
2016,올림픽파크리움,1000,63,20231102,23.02~24.02,19.32,서울특별시 송파구 방이동,1171011100,13,송파구
2019,잠실엘퍼스트오피스텔,19425,0,20231102,23.02~25.02,18.07,서울특별시 송파구 방이동,1171011100,17,송파구
2021,잠실 더클래스원,820,57,20231102,23.01~25.01,24.14,서울특별시 송파구 방이동,1171011100,8,송파구
2019,잠실 트리움,3500,120,20231103,23.03~24.03,29.78,서울특별시 송파구 방이동,1171011100,16,송파구
2021,잠실 더클래스원,820,60,20231103,23.01~25.01,24.14,서울특별시 송파구 방이동,1171011100,8,송파구
2017,잠실헤리츠,21000,0,20231103,23.02~25.02,20.97,서울특별시 송파구 방이동,1171011100,15,송파구
2023,보광스퀘어,5000,100,20231103,,29.19,서울특별시 송파구 방이동,1171011100,4,송파구
2023,보광스퀘어,2000,115,20231103,,29.19,서울특별시 송파구 방이동,1171011100,4,송파구
2019,잠실엘퍼스트오피스텔,20000,0,20231103,23.03~25.03,18.07,서울특별시 송파구 방이동,1171011100,20,송파구
2018,아주리센 센트럴파크,16200,0,20231103,23.01~24.01,15.67,서울특별시 송파구 방이동,1171011100,4,송파구
존재하지 않음,대명벨리온,500,75,20231103,23.01~24.01,17.12,서울특별시 송파구 방이동,1171011100,12,송파구
2020,성희파크빌,1000,96,20231103,,21.37,서울특별시 송파구 방이동,1171011100,7,송파구
2013,벨리시모 오피스텔,3000,45,20231103,23.02~24.02,19.53,서울특별시 송파구 방이동,1171011100,3,송파구
2019,잠실엘퍼스트오피스텔,19425,0,20231103,23.02~25.02,18.07,서울특별시 송파구 방이동,1171011100,3,송파구
2017,잠실헤리츠,18000,0,20231103,23.02~25.02,18.22,서울특별시 송파구 방이동,1171011100,8,송파구
2003,I-SPACE 잠실2,17000,0,20231103,23.01~24.01,29.6,서울특별시 송파구 방이동,1171011100,3,송파구
2021,잠실 소프라우스 오피스텔,10000,85,20231104,23.02~24.02,29.72,서울특별시 송파구 방이동,1171011100,6,송파구
2018,오르본 인투파크 오피스텔,15000,32,20231104,23.01~24.01,29,서울특별시 송파구 방이동,1171011100,3,송파구
2020,잠실 제니알,27300,0,20231104,23.01~25.01,23.57,서울특별시 송파구 방이동,1171011100,6,송파구
